intervention,id_engagement_engin,victime,commune,categorie,id_engin,duree_engin_sur_intervention,heure,jour,,,,
6397980,285,0,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5005,79806,19,lundi,,,,
5037980,286,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5084,3181,15,lundi,,,,
3007981,287,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5005,3636,9,lundi,,,,
227981,288,0,SURESNES,ACCIDENT,610,2036,7,lundi,,,,
5057980,289,1,BOIS-COLOMBES,SECOURS A PERSONNE,3747,79805,15,lundi,,,,
6217980,290,0,ASNIERES-SUR-SEINE,Autres,3747,961,18,lundi,,,,
2807980,291,1,COUBRON,ACCIDENT,4231,5805,9,lundi,,,,
1327981,292,1,ALFORTVILLE,SECOURS A PERSONNE,4212,4138,11,lundi,,,,
5177981,293,0,13EME ARRONDISSEMENT,SECOURS A PERSONNE,2582,79815,13,lundi,,,,
4977980,294,0,13EME ARRONDISSEMENT,Autres,2582,117,15,lundi,,,,
487980,295,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,2319,4092,19,lundi,,,,
8437980,296,1,8EME ARRONDISSEMENT,SECOURS A PERSONNE,2601,2549,0,mardi,,,,
1077981,297,0,13EME ARRONDISSEMENT,Autres,3972,2863,1,mardi,,,,
7967979,298,0,LILAS (LES),Autres,3977,3984,17,lundi,,,,
8047979,299,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,3740,2758,18,lundi,,,,
4417981,300,0,MEUDON,Autres,4690,3348,10,lundi,,,,
5867981,301,0,9EME ARRONDISSEMENT,Autres,2617,996,17,lundi,,,,
2027981,302,1,MONTREUIL,SECOURS A PERSONNE,2307,2622,11,lundi,,,,
4927980,303,0,ROMAINVILLE,Autres,2295,5945,15,lundi,,,,
77980,304,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,2359,5867,10,lundi,,,,
3337980,305,1,NANTERRE,SECOURS A PERSONNE,3794,3735,11,lundi,,,,
1347980,306,1,CHARENTON-LE-PONT,SECOURS A PERSONNE,4963,4251,13,lundi,,,,
3127980,307,1,CHARENTON-LE-PONT,SECOURS A PERSONNE,4963,3409,10,lundi,,,,
4567980,308,0,NOGENT-SUR-MARNE,INCENDIE,3927,8403,14,lundi,,,,
4567980,309,0,NOGENT-SUR-MARNE,INCENDIE,3770,4922,15,lundi,,,,
357980,310,1,PLESSIS-TREVISE (LE),SECOURS A PERSONNE,2419,9515,16,lundi,,,,
7517980,311,1,PANTIN,SECOURS A PERSONNE,3790,3019,21,lundi,,,,
9847979,312,0,STAINS,INCENDIE,2281,1535,11,lundi,,,,
7647979,313,0,PANTIN,Autres,1279,8069,9,lundi,,,,
2867981,314,0,DRANCY,Autres,2461,2672,23,lundi,,,,
587980,315,1,PIERREFITTE-SUR-SEINE,SECOURS A PERSONNE,3761,2053,22,lundi,,,,
3527981,316,1,BLANC-MESNIL (LE),SECOURS A PERSONNE,2461,5585,10,lundi,,,,
4467981,317,1,STAINS,SECOURS A PERSONNE,4052,2181,11,lundi,,,,
1767981,318,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,1294,3019,18,lundi,,,,
2707981,319,1,MEUDON,SECOURS A PERSONNE,2282,3093,19,lundi,,,,
9817980,320,0,14EME ARRONDISSEMENT,Autres,1294,651,22,lundi,,,,
6507980,321,0,COLOMBES,Autres,4651,79806,19,lundi,,,,
3557981,322,1,BAGNEUX,SECOURS A PERSONNE,2939,3099,10,lundi,,,,
2897980,323,1,BAGNEUX,SECOURS A PERSONNE,2939,3590,9,lundi,,,,
8317980,324,1,BOBIGNY,ACCIDENT,2969,2866,0,mardi,,,,
1937981,325,1,COURNEUVE (LA),SECOURS A PERSONNE,2969,5809,2,mardi,,,,
2407980,326,0,GENNEVILLIERS,SECOURS A PERSONNE,3797,3064,8,lundi,,,,
6227981,327,0,BOIS-COLOMBES,ACCIDENT,2318,145,9,lundi,,,,
377981,328,1,CRETEIL,SECOURS A PERSONNE,2992,1860,14,lundi,,,,
2517981,329,0,15EME ARRONDISSEMENT,SECOURS A PERSONNE,2301,4380,15,lundi,,,,
7237980,330,1,IVRY-SUR-SEINE,SECOURS A PERSONNE,3897,3178,21,lundi,,,,
6247980,331,1,IVRY-SUR-SEINE,SECOURS A PERSONNE,3897,3444,18,lundi,,,,
3707981,332,0,SAINT-DENIS,INCENDIE,2391,3080,13,lundi,,,,
7947979,333,0,STAINS,Autres,2391,79797,17,lundi,,,,
9447980,334,0,COURNEUVE (LA),Autres,2391,3652,18,lundi,,,,
7337980,335,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5005,2979,21,lundi,,,,
9357979,336,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5005,2666,23,lundi,,,,
3607981,337,0,10EME ARRONDISSEMENT,Autres,5005,106,11,lundi,,,,
3577981,338,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5084,4634,11,lundi,,,,
2667980,339,1,LEVALLOIS-PERRET,SECOURS A PERSONNE,3891,4689,8,lundi,,,,
3697980,340,1,LEVALLOIS-PERRET,SECOURS A PERSONNE,3891,5573,11,lundi,,,,
3447980,341,1,NEUILLY-SUR-SEINE,ACCIDENT,3747,3692,11,lundi,,,,
6557980,342,1,CLICHY,SECOURS A PERSONNE,3891,4270,19,lundi,,,,
8177980,343,0,CLICHY,Autres,4587,1322,23,lundi,,,,
5917981,344,1,JOINVILLE-LE-PONT,SECOURS A PERSONNE,4212,3774,18,lundi,,,,
8807979,345,0,ALFORTVILLE,SECOURS A PERSONNE,4266,9116,0,lundi,,,,
827980,346,0,13EME ARRONDISSEMENT,SECOURS A PERSONNE,2319,2828,10,lundi,,,,
8367979,347,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,2582,3384,7,lundi,,,,
3987981,348,0,13EME ARRONDISSEMENT,Autres,3972,2977,20,lundi,,,,
9227979,349,1,IVRY-SUR-SEINE,SECOURS A PERSONNE,2582,3233,20,lundi,,,,
567980,350,0,13EME ARRONDISSEMENT,Autres,2582,79800,21,lundi,,,,
9417979,351,0,20EME ARRONDISSEMENT,Autres,2284,866,1,mardi,,,,
657980,352,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,3723,1885,0,mardi,,,,
4587981,353,1,20EME ARRONDISSEMENT,ACCIDENT,3740,6493,14,lundi,,,,
2767980,354,1,LILAS (LES),ACCIDENT,3723,1950,9,lundi,,,,
8217980,355,0,1ER ARRONDISSEMENT,INCENDIE,4591,11512,23,lundi,,,,
2757981,356,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,2388,3651,20,lundi,,,,
1747981,357,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,2388,4174,18,lundi,,,,
8847980,358,0,MONTREUIL,SECOURS A PERSONNE,2295,4575,2,mardi,,,,
6987980,359,1,MALAKOFF,SECOURS A PERSONNE,2359,3849,20,lundi,,,,
237983,360,0,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4963,79830,5,mardi,,,,
237983,361,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,4963,3397,5,mardi,,,,
4567980,362,0,NOGENT-SUR-MARNE,INCENDIE,602,7063,14,lundi,,,,
6187981,363,1,NEUILLY-SUR-MARNE,SECOURS A PERSONNE,3748,3723,2,mardi,,,,
8547979,364,1,NOGENT-SUR-MARNE,SECOURS A PERSONNE,4699,3162,12,lundi,,,,
297981,365,1,COURBEVOIE,INCENDIE,2991,4574,11,lundi,,,,
7937979,366,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,2585,3301,17,lundi,,,,
8007979,367,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,2585,3383,18,lundi,,,,
2697981,368,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,527,5343,19,lundi,,,,
4657980,369,0,20EME ARRONDISSEMENT,Autres,2286,1487,14,lundi,,,,
387980,370,0,SAINT-DENIS,Autres,3761,1494,17,lundi,,,,
1577980,371,1,BLANC-MESNIL (LE),SECOURS A PERSONNE,2461,3788,18,lundi,,,,
7657979,372,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,3830,79797,11,lundi,,,,
3917980,373,0,15EME ARRONDISSEMENT,Autres,4698,2256,12,lundi,,,,
6207981,374,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,1294,3921,3,mardi,,,,
3967982,375,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,1294,3467,6,mardi,,,,
6597981,376,0,FRESNES,INCENDIE,2540,79816,6,mardi,,,,
6597981,377,0,FRESNES,INCENDIE,2540,3475,6,mardi,,,,
927981,378,1,5EME ARRONDISSEMENT,SECOURS A PERSONNE,1430,2718,21,lundi,,,,
5117981,379,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,1430,2649,21,lundi,,,,
4517981,380,1,PUTEAUX,SECOURS A PERSONNE,2993,4326,13,lundi,,,,
2577980,381,1,PUTEAUX,SECOURS A PERSONNE,2993,2565,8,lundi,,,,
5027980,382,0,1ER ARRONDISSEMENT,SECOURS A PERSONNE,2389,83,16,lundi,,,,
2547981,383,1,1ER ARRONDISSEMENT,SECOURS A PERSONNE,2389,6128,16,lundi,,,,
1827981,384,1,FRESNES,SECOURS A PERSONNE,2315,7617,19,lundi,,,,
6307980,385,1,THIAIS,SECOURS A PERSONNE,4006,6984,19,lundi,,,,
7357980,386,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,1294,4152,21,lundi,,,,
5577980,387,1,CRETEIL,SECOURS A PERSONNE,2622,4781,17,lundi,,,,
4617980,388,1,ALFORTVILLE,SECOURS A PERSONNE,2622,4228,14,lundi,,,,
2517981,389,0,15EME ARRONDISSEMENT,SECOURS A PERSONNE,4323,2671,15,lundi,,,,
3057981,390,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,1430,7532,18,lundi,,,,
4527980,391,1,COURBEVOIE,SECOURS A PERSONNE,2993,5239,14,lundi,,,,
8227980,392,0,VILLENEUVE-SAINT-GEORGES,Autres,2322,1216,23,lundi,,,,
1337980,393,1,1ER ARRONDISSEMENT,SECOURS A PERSONNE,4003,6898,13,lundi,,,,
297981,394,0,COURBEVOIE,INCENDIE,4322,4173,11,lundi,,,,
5287980,395,0,SEVRES,SECOURS A PERSONNE,4287,3611,16,lundi,,,,
1707981,396,0,VINCENNES,Autres,1250,79811,17,lundi,,,,
3137980,397,1,9EME ARRONDISSEMENT,SECOURS A PERSONNE,2303,6496,10,lundi,,,,
3207980,398,0,SAINT-OUEN,Autres,4687,79803,10,lundi,,,,
5087981,399,0,VILLECRESNES,SECOURS A PERSONNE,2447,79815,11,lundi,,,,
1887981,400,0,SAINT-MAUR-DES-FOSSES,Autres,2447,11,13,lundi,,,,
7477980,401,0,12EME ARRONDISSEMENT,INCENDIE,2321,1088,21,lundi,,,,
9297979,402,0,12EME ARRONDISSEMENT,Autres,2321,38,21,lundi,,,,
2277981,403,1,VILLEJUIF,SECOURS A PERSONNE,3750,3769,12,lundi,,,,
7677979,404,1,VILLEJUIF,SECOURS A PERSONNE,3833,5425,17,lundi,,,,
4307980,405,1,ROSNY-SOUS-BOIS,SECOURS A PERSONNE,4008,5190,13,lundi,,,,
2297980,406,1,ROSNY-SOUS-BOIS,SECOURS A PERSONNE,4008,5104,8,lundi,,,,
677981,407,1,LIMEIL-BREVANNES,SECOURS A PERSONNE,3899,2365,2,mardi,,,,
3427981,408,1,VILLENEUVE-SAINT-GEORGES,SECOURS A PERSONNE,3752,3807,8,lundi,,,,
1707981,409,0,VINCENNES,Autres,2489,3355,17,lundi,,,,
3657980,410,1,VINCENNES,SECOURS A PERSONNE,3736,3264,11,lundi,,,,
5627980,411,1,VILLECRESNES,SECOURS A PERSONNE,3796,2183,17,lundi,,,,
3567980,412,1,ROMAINVILLE,SECOURS A PERSONNE,3767,5055,11,lundi,,,,
1657980,413,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,2407,5971,20,lundi,,,,
947981,414,0,17EME ARRONDISSEMENT,Autres,2384,93,22,lundi,,,,
3687980,415,1,NEUILLY-PLAISANCE,SECOURS A PERSONNE,2403,6334,11,lundi,,,,
4567980,416,0,NOGENT-SUR-MARNE,INCENDIE,4755,7142,14,lundi,,,,
737981,417,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,2524,3173,19,lundi,,,,
4457980,418,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,2524,5213,14,lundi,,,,
4177980,419,1,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,2935,4109,13,lundi,,,,
8877979,420,0,16EME ARRONDISSEMENT,INCENDIE,2551,3116,12,lundi,,,,
8577979,421,0,PLESSIS-ROBINSON (LE),SECOURS A PERSONNE,4054,2196,13,lundi,,,,
297981,422,0,COURBEVOIE,INCENDIE,4054,3141,11,lundi,,,,
1767980,423,0,ROSNY-SOUS-BOIS,SECOURS A PERSONNE,4049,3281,0,mardi,,,,
687980,424,0,FONTENAY-SOUS-BOIS,INCENDIE,4049,4961,2,mardi,,,,
6237981,425,1,RAINCY (LE),SECOURS A PERSONNE,3749,3151,12,lundi,,,,
1097980,426,1,GAGNY,SECOURS A PERSONNE,99,5771,8,lundi,,,,
9987979,427,1,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,3751,6565,8,lundi,,,,
2177981,428,1,AUBERVILLIERS,ACCIDENT,4203,4968,10,lundi,,,,
6087980,429,1,BONDY,SECOURS A PERSONNE,3776,4714,18,lundi,,,,
6257981,430,1,CLICHY-SOUS-BOIS,ACCIDENT,3776,4075,14,lundi,,,,
127981,431,1,NOISY-LE-SEC,SECOURS A PERSONNE,3776,3275,15,lundi,,,,
6137981,432,1,5EME ARRONDISSEMENT,SECOURS A PERSONNE,2398,3824,23,lundi,,,,
8257979,433,1,EPINAY-SUR-SEINE,SECOURS A PERSONNE,4203,5252,0,mardi,,,,
647980,434,1,ROISSY-EN-FRANCE,Autres,3757,2294,0,mardi,,,,
7097980,435,0,CLICHY-SOUS-BOIS,Autres,102,1819,20,lundi,,,,
6917980,436,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,606,2373,20,lundi,,,,
2817981,437,0,12EME ARRONDISSEMENT,Autres,606,552,21,lundi,,,,
5247980,438,0,14EME ARRONDISSEMENT,SECOURS A PERSONNE,3836,4,16,lundi,,,,
2517981,439,0,15EME ARRONDISSEMENT,SECOURS A PERSONNE,1526,15,15,lundi,,,,
9187979,440,0,6EME ARRONDISSEMENT,SECOURS A PERSONNE,3836,10,19,lundi,,,,
1807981,441,0,13EME ARRONDISSEMENT,SECOURS A PERSONNE,1526,15,20,lundi,,,,
6387980,442,0,BOIS-COLOMBES,SECOURS A PERSONNE,3854,8,20,lundi,,,,
867980,443,0,2EME ARRONDISSEMENT,SECOURS A PERSONNE,1526,11,9,lundi,,,,
2407980,444,0,GENNEVILLIERS,SECOURS A PERSONNE,1538,48,8,lundi,,,,
1497981,445,0,CHENNEVIERES-SUR-MARNE,SECOURS A PERSONNE,3878,8,13,lundi,,,,
3157981,446,0,14EME ARRONDISSEMENT,SECOURS A PERSONNE,3836,8,14,lundi,,,,
677980,447,0,SAINT-DENIS,SECOURS A PERSONNE,1548,3434,2,mardi,,,,
9787980,448,0,5EME ARRONDISSEMENT,SECOURS A PERSONNE,3845,36,22,lundi,,,,
857980,449,0,15EME ARRONDISSEMENT,Autres,2534,66,8,lundi,,,,
3707981,450,0,SAINT-DENIS,INCENDIE,4389,2734,13,lundi,,,,
3877981,451,0,PIERREFITTE-SUR-SEINE,Autres,2296,2438,17,lundi,,,,
8037980,452,0,SAINT-MAUR-DES-FOSSES,INCENDIE,760,5933,23,lundi,,,,
9387979,453,0,BONNEUIL-SUR-MARNE,Autres,2447,1985,0,mardi,,,,
5597981,454,1,4EME ARRONDISSEMENT,SECOURS A PERSONNE,2976,4686,12,lundi,,,,
5857980,455,1,4EME ARRONDISSEMENT,SECOURS A PERSONNE,2976,5973,18,lundi,,,,
3037980,456,1,SUCY-EN-BRIE,SECOURS A PERSONNE,3780,3556,10,lundi,,,,
6797980,457,0,VILLECRESNES,Autres,2320,186,20,lundi,,,,
227980,458,0,CHEVILLY-LARUE,Autres,3750,196,14,lundi,,,,
4517980,459,1,NEUILLY-SUR-MARNE,SECOURS A PERSONNE,3793,7252,14,lundi,,,,
8657979,460,1,ROSNY-SOUS-BOIS,SECOURS A PERSONNE,4008,1378,22,lundi,,,,
7267980,461,1,NOISY-LE-SEC,ACCIDENT,4008,3706,21,lundi,,,,
6007980,462,1,VILLENEUVE-SAINT-GEORGES,SECOURS A PERSONNE,3752,5785,18,lundi,,,,
1647981,463,0,ROSNY-SOUS-BOIS,Autres,2489,3281,16,lundi,,,,
5197980,464,1,SAINT-MANDE,SECOURS A PERSONNE,3777,4660,16,lundi,,,,
9217980,465,0,VINCENNES,SECOURS A PERSONNE,3736,79809,10,lundi,,,,
687980,466,0,FONTENAY-SOUS-BOIS,INCENDIE,2489,10121,2,mardi,,,,
1097981,467,1,PANTIN,SECOURS A PERSONNE,4081,3610,2,mardi,,,,
1757980,468,1,BAGNOLET,SECOURS A PERSONNE,4081,4531,23,lundi,,,,
5737980,469,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,2407,5708,17,lundi,,,,
9737980,470,1,NOISY-LE-GRAND,SECOURS A PERSONNE,2403,5364,19,lundi,,,,
3277981,471,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,2551,3244,0,mardi,,,,
637981,472,1,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,2935,2222,0,mardi,,,,
727981,473,1,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,2935,4080,18,lundi,,,,
427980,474,1,BOULOGNE-BILLANCOURT,SECOURS A PERSONNE,2935,1848,18,lundi,,,,
2947980,475,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,2524,2424,9,lundi,,,,
3137980,476,1,9EME ARRONDISSEMENT,SECOURS A PERSONNE,4058,7896,10,lundi,,,,
1827981,477,0,FRESNES,SECOURS A PERSONNE,4051,4573,19,lundi,,,,
1587981,478,1,20EME ARRONDISSEMENT,SECOURS A PERSONNE,4058,6922,15,lundi,,,,
4137981,479,0,VILLEJUIF,SECOURS A PERSONNE,4051,2869,16,lundi,,,,
3707980,480,1,COURBEVOIE,SECOURS A PERSONNE,481,4270,11,lundi,,,,
3647981,481,1,ISSY-LES-MOULINEAUX,SECOURS A PERSONNE,3751,3747,11,lundi,,,,
2417980,482,1,PRE-SAINT-GERVAIS (LE),Autres,4245,4762,8,lundi,,,,
5247981,483,0,NEUILLY-SUR-SEINE,SECOURS A PERSONNE,481,45,10,lundi,,,,
3047981,484,1,CHOISY-LE-ROI,SECOURS A PERSONNE,103,2239,18,lundi,,,,
3897981,485,1,MONTFERMEIL,SECOURS A PERSONNE,3749,2020,17,lundi,,,,
957981,486,1,MONTFERMEIL,SECOURS A PERSONNE,3749,2604,22,lundi,,,,
6117981,487,1,VILLETANEUSE,SECOURS A PERSONNE,4203,5019,23,lundi,,,,
4987980,488,1,VILLEPINTE,SECOURS A PERSONNE,3757,6599,15,lundi,,,,
6207980,489,1,LIVRY-GARGAN,SECOURS A PERSONNE,102,3767,19,lundi,,,,
4127980,490,1,PARAY-VIEILLE-POSTE,SECOURS A PERSONNE,4221,7368,13,lundi,,,,
1487980,491,0,12EME ARRONDISSEMENT,Autres,606,1922,16,lundi,,,,
4567980,492,0,NOGENT-SUR-MARNE,INCENDIE,1558,50,15,lundi,,,,
37981,493,0,11EME ARRONDISSEMENT,SECOURS A PERSONNE,3842,5,14,lundi,,,,
5987980,494,0,CLICHY,SECOURS A PERSONNE,3857,9,18,lundi,,,,
6127980,495,0,16EME ARRONDISSEMENT,SECOURS A PERSONNE,3836,5,18,lundi,,,,
6327981,496,0,LEVALLOIS-PERRET,SECOURS A PERSONNE,3857,7,9,lundi,,,,
3197980,497,0,PRE-SAINT-GERVAIS (LE),SECOURS A PERSONNE,1548,6,11,lundi,,,,
7657979,498,0,14EME ARRONDISSEMENT,SECOURS A PERSONNE,1526,9,11,lundi,,,,
3637981,499,0,NEUILLY-SUR-MARNE,SECOURS A PERSONNE,3869,6,11,lundi,,,,
8247980,500,0,ROISSY-EN-FRANCE,SECOURS A PERSONNE,1548,14,23,lundi,,,,
8617980,501,0,2EME ARRONDISSEMENT,SECOURS A PERSONNE,3839,1928,1,mardi,,,,
8217979,502,0,11EME ARRONDISSEMENT,SECOURS A PERSONNE,3845,5,23,lundi,,,,
6817980,503,0,NANTERRE,SECOURS A PERSONNE,1538,7,20,lundi,,,,
2347983,504,1,10EME ARRONDISSEMENT,ACCIDENT,5293,2579,7,mardi,,,,
8307982,505,1,LEVALLOIS-PERRET,SECOURS A PERSONNE,5097,2140,7,mardi,,,,
8357982,506,1,4EME ARRONDISSEMENT,SECOURS A PERSONNE,5144,4699,8,mardi,,,,
5987982,507,1,14EME ARRONDISSEMENT,SECOURS A PERSONNE,5224,2208,8,mardi,,,,
7237981,508,0,CLICHY-SOUS-BOIS,Autres,5160,79817,9,mardi,,,,
7237981,509,0,CLICHY-SOUS-BOIS,Autres,5300,2273,9,mardi,,,,
7367981,510,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,5094,6511,9,mardi,,,,
7377981,511,1,15EME ARRONDISSEMENT,SECOURS A PERSONNE,5365,5282,10,mardi,,,,
7597981,512,1,BOIS-COLOMBES,SECOURS A PERSONNE,5303,2358,10,mardi,,,,
8427982,513,1,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5344,2886,10,mardi,,,,
5237981,514,0,15EME ARRONDISSEMENT,Autres,3636,19,10,lundi,,,,
1327983,515,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5345,2251,8,mardi,,,,
5957982,516,0,BOBIGNY,SECOURS A PERSONNE,5359,181,8,mardi,,,,
7087981,517,1,1ER ARRONDISSEMENT,SECOURS A PERSONNE,5338,5766,9,mardi,,,,
7237981,518,0,CLICHY-SOUS-BOIS,Autres,5240,79817,9,mardi,,,,
7277981,519,1,17EME ARRONDISSEMENT,SECOURS A PERSONNE,5097,4313,9,mardi,,,,
7287981,520,1,SUCY-EN-BRIE,SECOURS A PERSONNE,5087,3958,9,mardi,,,,
7107982,521,0,BONNEUIL-SUR-MARNE,SECOURS A PERSONNE,5166,5219,9,mardi,,,,
1417983,522,1,1ER ARRONDISSEMENT,SECOURS A PERSONNE,5149,4855,10,mardi,,,,
7517981,523,0,1ER ARRONDISSEMENT,Autres,5150,79817,10,mardi,,,,
2527983,524,1,7EME ARRONDISSEMENT,SECOURS A PERSONNE,5338,5009,11,mardi,,,,
9327982,525,1,AULNAY-SOUS-BOIS,SECOURS A PERSONNE,5216,2973,11,mardi,,,,
1037983,526,1,ROMAINVILLE,ACCIDENT,5348,4953,11,mardi,,,,
7907981,527,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5218,5406,11,mardi,,,,
8137981,528,0,SEVRAN,Autres,5216,79818,12,mardi,,,,
6117982,529,1,CLAMART,SECOURS A PERSONNE,5331,3224,12,mardi,,,,
1527983,530,0,MALAKOFF,Autres,5155,2705,12,mardi,,,,
1557983,531,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5226,4962,13,mardi,,,,
3707983,532,1,NOGENT-SUR-MARNE,SECOURS A PERSONNE,5352,3363,13,mardi,,,,
8627981,533,1,SAINT-DENIS,SECOURS A PERSONNE,5145,5108,13,mardi,,,,
4087982,534,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5345,3360,13,mardi,,,,
8777981,535,1,BLANC-MESNIL (LE),SECOURS A PERSONNE,5359,7196,13,mardi,,,,
9017981,536,0,SEVRAN,INCENDIE,5300,7538,14,mardi,,,,
557983,537,1,12EME ARRONDISSEMENT,SECOURS A PERSONNE,5350,2462,14,mardi,,,,
6247982,538,1,SAINT-OUEN,SECOURS A PERSONNE,5145,5336,15,mardi,,,,
1137983,539,1,16EME ARRONDISSEMENT,SECOURS A PERSONNE,5360,4633,15,mardi,,,,
9447981,540,1,IVRY-SUR-SEINE,ACCIDENT,5178,4000,15,mardi,,,,
7807982,541,1,11EME ARRONDISSEMENT,SECOURS A PERSONNE,5345,5182,15,mardi,,,,
7447982,542,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5224,1963,16,mardi,,,,
9717981,543,1,VANVES,SECOURS A PERSONNE,5331,3847,16,mardi,,,,
3947983,544,0,20EME ARRONDISSEMENT,Autres,5256,79833,17,mardi,,,,
3967983,545,1,PANTIN,SECOURS A PERSONNE,5219,4866,17,mardi,,,,
5787982,546,0,5EME ARRONDISSEMENT,SECOURS A PERSONNE,5350,79825,18,mardi,,,,
4007983,547,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5144,5517,18,mardi,,,,
137982,548,1,8EME ARRONDISSEMENT,SECOURS A PERSONNE,5223,5693,18,mardi,,,,
307982,549,1,6EME ARRONDISSEMENT,SECOURS A PERSONNE,5338,3468,18,mardi,,,,
387982,550,1,GARCHES,SECOURS A PERSONNE,5330,4127,18,mardi,,,,
647982,551,1,NANTERRE,SECOURS A PERSONNE,5358,2179,19,mardi,,,,
2957983,552,0,CRETEIL,Autres,5258,79832,23,mardi,,,,
767982,553,0,LIVRY-GARGAN,INCENDIE,5300,2313,19,mardi,,,,
2977983,554,0,18EME ARRONDISSEMENT,SECOURS A PERSONNE,5344,79832,19,mardi,,,,
7637982,555,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5343,2861,20,mardi,,,,
1057982,556,1,MONTREUIL,SECOURS A PERSONNE,5348,2190,20,mardi,,,,
3017983,557,0,15EME ARRONDISSEMENT,INCENDIE,5249,3962,21,mardi,,,,
1247982,558,1,MEUDON,SECOURS A PERSONNE,5176,3053,20,mardi,,,,
1507982,559,1,CRETEIL,SECOURS A PERSONNE,5305,2236,21,mardi,,,,
927983,560,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5345,6973,21,mardi,,,,
1777982,561,1,7EME ARRONDISSEMENT,SECOURS A PERSONNE,5223,1994,21,mardi,,,,
4887982,562,1,ANTONY,SECOURS A PERSONNE,5137,4105,21,mardi,,,,
4287983,563,1,4EME ARRONDISSEMENT,SECOURS A PERSONNE,5149,3648,22,mardi,,,,
957983,564,1,10EME ARRONDISSEMENT,SECOURS A PERSONNE,5343,2375,22,mardi,,,,
2267982,565,0,SEVRES,Autres,5215,2523,22,mardi,,,,
2497982,566,1,SAINT-DENIS,SECOURS A PERSONNE,5145,5558,23,mardi,,,,
5867982,567,1,SEVRES,SECOURS A PERSONNE,5176,2646,23,mardi,,,,
3027982,568,1,BOBIGNY,SECOURS A PERSONNE,5359,4200,0,mercredi,,,,
2947982,569,1,SAINT-DENIS,SECOURS A PERSONNE,5363,2300,0,mercredi,,,,
9897982,570,1,COLOMBES,SECOURS A PERSONNE,5303,2599,1,mercredi,,,,
3287982,571,0,CHATILLON,Autres,5229,3659,1,mercredi,,,,
167983,572,0,COURNEUVE (LA),Autres,5160,6229,2,mercredi,,,,
4997982,573,1,VAUCRESSON,SECOURS A PERSONNE,5330,4320,2,mercredi,,,,
6727982,574,1,NANTERRE,SECOURS A PERSONNE,5358,4789,3,mercredi,,,,
9957982,575,0,SAINT-MANDE,INCENDIE,5227,79829,3,mercredi,,,,
3897982,576,1,NOGENT-SUR-MARNE,SECOURS A PERSONNE,5352,3388,4,mercredi,,,,
3917982,577,0,CLICHY,INCENDIE,5310,18,7,mercredi,,,,
8447983,578,1,PLESSIS-ROBINSON (LE),SECOURS A PERSONNE,5137,2387,5,mercredi,,,,
5747982,579,1,COURNEUVE (LA),SECOURS A PERSONNE,5146,1348,11,mardi,,,,
6077982,580,1,13EME ARRONDISSEMENT,SECOURS A PERSONNE,5178,6883,11,mardi,,,,
