"","intervention","id_engagement_engin","victime","commune","categorie","id_engin","heure","jour","duree_engin_hms","duree_engin_min"
"113",197980,113,1,"8EME ARRONDISSEMENT","SECOURS A PERSONNE",5293,12,"lundi",01:39:44.0,99.73
"114",4287980,114,1,"AUBERVILLIERS","SECOURS A PERSONNE",5219,13,"lundi",00:49:55.0,49.92
"115",1487981,115,0,"CHAMPIGNY-SUR-MARNE","Autres",5355,13,"lundi",00:04:20.0,4.33
"116",7757979,116,0,"VILLENEUVE-LA-GARENNE","SECOURS A PERSONNE",5088,14,"lundi",00:30:08.0,30.13
"117",8987979,117,0,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",5343,14,"lundi",22:09:58.0,1329.97
"118",4627980,118,1,"PUTEAUX","SECOURS A PERSONNE",5358,14,"lundi",01:33:50.0,93.83
"119",3817981,119,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5301,15,"lundi",01:52:24.0,112.4
"120",3817981,120,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5177,15,"lundi",01:19:25.0,79.42
"121",5137980,121,1,"ASNIERES-SUR-SEINE","SECOURS A PERSONNE",5089,16,"lundi",00:53:38.0,53.63
"122",5217980,122,1,"MEUDON","SECOURS A PERSONNE",5176,16,"lundi",00:19:26.0,19.43
"123",5417980,123,1,"6EME ARRONDISSEMENT","SECOURS A PERSONNE",5350,16,"lundi",01:27:55.0,87.92
"124",3877981,124,0,"PIERREFITTE-SUR-SEINE","Autres",5157,17,"lundi",00:39:25.0,39.42
"125",2607981,125,1,"MEUDON","SECOURS A PERSONNE",5137,17,"lundi",00:40:03.0,40.05
"126",9117979,126,1,"COURNEUVE (LA)","SECOURS A PERSONNE",5359,17,"lundi",01:02:53.0,62.88
"127",9707980,127,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",5141,18,"lundi",00:50:53.0,50.88
"128",2657981,128,1,"CHAMPIGNY-SUR-MARNE","SECOURS A PERSONNE",5087,18,"lundi",00:53:23.0,53.38
"129",4567980,129,0,"NOGENT-SUR-MARNE","INCENDIE",5166,14,"lundi",01:54:11.0,114.18
"130",287980,130,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5344,14,"lundi",00:29:30.0,29.5
"131",7787979,131,1,"11EME ARRONDISSEMENT","SECOURS A PERSONNE",5349,14,"lundi",01:16:15.0,76.25
"132",9437980,132,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5226,15,"lundi",01:03:45.0,63.75
"133",9027979,133,0,"PUTEAUX","SECOURS A PERSONNE",5327,15,"lundi",22:09:59.0,1329.98
"134",5357980,134,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",5338,16,"lundi",01:05:44.0,65.73
"135",5807981,135,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5349,16,"lundi",00:39:56.0,39.93
"136",1537980,136,1,"COURNEUVE (LA)","SECOURS A PERSONNE",5146,17,"lundi",00:47:50.0,47.83
"137",7947979,137,0,"STAINS","Autres",5162,17,"lundi",00:35:48.0,35.8
"138",1567980,138,1,"MONTREUIL","SECOURS A PERSONNE",5348,18,"lundi",01:02:14.0,62.23
"139",2647981,139,1,"PRE-SAINT-GERVAIS (LE)","SECOURS A PERSONNE",5219,18,"lundi",01:11:42.0,71.7
"140",1787981,140,0,"AULNAY-SOUS-BOIS","Autres",5337,18,"lundi",00:01:35.0,1.58
"141",6227980,141,1,"QUEUE-EN-BRIE (LA)","SECOURS A PERSONNE",5154,18,"lundi",02:56:58.0,176.97
"142",507980,142,1,"FONTENAY-AUX-ROSES","SECOURS A PERSONNE",5137,19,"lundi",01:55:56.0,115.93
"143",6467980,143,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",5218,19,"lundi",01:00:00.0,60
"144",8087979,144,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5343,19,"lundi",01:20:30.0,80.5
"145",6697980,145,1,"8EME ARRONDISSEMENT","SECOURS A PERSONNE",5360,20,"lundi",01:18:56.0,78.93
"146",827981,146,1,"11EME ARRONDISSEMENT","ACCIDENT",5349,20,"lundi",00:37:23.0,37.38
"147",8787979,147,1,"11EME ARRONDISSEMENT","SECOURS A PERSONNE",5345,21,"lundi",01:15:36.0,75.6
"148",5147981,148,0,"CHAMPIGNY-SUR-MARNE","ACCIDENT",5355,20,"lundi",00:52:02.0,52.03
"149",4047981,149,0,"12EME ARRONDISSEMENT","INCENDIE",5091,21,"lundi",00:26:31.0,26.52
"150",907981,150,1,"NANTERRE","SECOURS A PERSONNE",5358,21,"lundi",03:12:37.0,192.62
"151",977981,151,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",5360,22,"lundi",00:56:35.0,56.58
"152",6107981,152,0,"LIVRY-GARGAN","SECOURS A PERSONNE",5216,22,"lundi",00:30:00.0,30
"153",9627980,153,1,"DRANCY","SECOURS A PERSONNE",5359,23,"lundi",00:48:49.0,48.82
"154",8157980,154,1,"2EME ARRONDISSEMENT","SECOURS A PERSONNE",5149,23,"lundi",01:43:07.0,103.12
"155",1047981,155,1,"CHAMPIGNY-SUR-MARNE","SECOURS A PERSONNE",5289,0,"mardi",00:59:10.0,59.17
"156",2887981,156,0,"EPINAY-SUR-SEINE","Autres",5363,0,"mardi",00:01:03.0,1.05
"157",5027981,157,0,"SAINT-OUEN","Autres",5145,2,"mardi",00:26:28.0,26.47
"158",677980,158,1,"SAINT-DENIS","SECOURS A PERSONNE",5146,2,"mardi",01:32:25.0,92.42
"159",8717980,159,1,"6EME ARRONDISSEMENT","SECOURS A PERSONNE",5338,2,"mardi",00:45:36.0,45.6
"160",9667980,160,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",5344,3,"mardi",00:57:08.0,57.13
"161",8937980,161,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",5178,3,"mardi",00:45:07.0,45.12
"162",3327981,162,1,"4EME ARRONDISSEMENT","SECOURS A PERSONNE",5144,4,"mardi",01:37:43.0,97.72
"163",217983,163,1,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",5345,5,"mardi",01:38:49.0,98.82
"164",2327983,164,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5344,6,"mardi",00:39:47.0,39.78
"165",5837982,165,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",5224,6,"mardi",01:23:20.0,83.33
"166",5807982,166,1,"ROISSY-EN-FRANCE","SECOURS A PERSONNE",1570,6,"mardi",01:01:02.0,61.03
"167",2857981,167,1,"ROISSY-EN-FRANCE","SECOURS A PERSONNE",1570,22,"lundi",00:53:04.0,53.07
"168",3727981,168,1,"PARAY-VIEILLE-POSTE","SECOURS A PERSONNE",3658,13,"lundi",01:27:59.0,87.98
"169",4827980,169,1,"FRESNES","SECOURS A PERSONNE",4239,15,"lundi",01:50:19.0,110.32
"170",6447981,170,1,"ASNIERES-SUR-SEINE","SECOURS A PERSONNE",3642,6,"mardi",00:54:57.0,54.95
"171",9897979,171,1,"ASNIERES-SUR-SEINE","SECOURS A PERSONNE",3642,22,"lundi",01:38:47.0,98.78
"172",1267981,172,1,"AUBERVILLIERS","SECOURS A PERSONNE",2287,10,"lundi",01:00:42.0,60.7
"173",3737980,173,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",4288,12,"lundi",00:49:10.0,49.17
"174",837980,174,0,"AUBERVILLIERS","SECOURS A PERSONNE",2287,11,"lundi",22:10:00.0,1330
"175",3767981,175,1,"LIVRY-GARGAN","SECOURS A PERSONNE",4065,14,"lundi",00:57:04.0,57.07
"176",2307983,176,1,"SEVRAN","SECOURS A PERSONNE",4065,5,"mardi",00:35:46.0,35.77
"177",9277980,177,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",4042,11,"lundi",01:13:37.0,73.62
"178",8607979,178,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",4042,10,"lundi",01:20:19.0,80.32
"179",6077980,179,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4044,18,"lundi",01:14:12.0,74.2
"180",8017979,180,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",3895,18,"lundi",02:09:42.0,129.7
"181",8497979,181,1,"1ER ARRONDISSEMENT","SECOURS A PERSONNE",4208,10,"lundi",01:30:34.0,90.57
"182",3137980,182,0,"9EME ARRONDISSEMENT","SECOURS A PERSONNE",4961,11,"lundi",00:57:29.0,57.48
"183",2487981,183,0,"9EME ARRONDISSEMENT","SECOURS A PERSONNE",4961,15,"lundi",22:10:12.0,1330.2
"184",5727981,184,0,"RUEIL-MALMAISON","SECOURS A PERSONNE",255,15,"lundi",00:51:35.0,51.58
"185",8357980,185,0,"8EME ARRONDISSEMENT","SECOURS A PERSONNE",4961,0,"mardi",22:10:08.0,1330.13
"186",9407979,186,1,"VITRY-SUR-SEINE","SECOURS A PERSONNE",2971,0,"mardi",00:50:34.0,50.57
"187",6337980,187,1,"BONDY","SECOURS A PERSONNE",4041,19,"lundi",01:03:44.0,63.73
"188",1777981,188,0,"BONDY","SECOURS A PERSONNE",2360,18,"lundi",22:10:11.0,1330.18
"189",1457981,189,1,"BOULOGNE-BILLANCOURT","SECOURS A PERSONNE",2417,13,"lundi",01:19:31.0,79.52
"190",5107980,190,1,"VILLE-D'AVRAY","SECOURS A PERSONNE",2417,16,"lundi",01:07:21.0,67.35
"191",5607980,191,1,"MAISONS-ALFORT","SECOURS A PERSONNE",4246,17,"lundi",00:51:56.0,51.93
"192",6297980,192,0,"MONTFERMEIL","INCENDIE",5300,19,"lundi",00:38:43.0,38.72
"193",2717981,193,1,"CHAMPIGNY-SUR-MARNE","SECOURS A PERSONNE",5087,19,"lundi",00:18:52.0,18.87
"194",857981,194,0,"AUBERVILLIERS","INCENDIE",5252,19,"lundi",00:40:02.0,40.03
"195",857981,195,0,"AUBERVILLIERS","INCENDIE",5162,19,"lundi",00:37:59.0,37.98
"196",6817980,196,0,"NANTERRE","SECOURS A PERSONNE",5278,21,"lundi",00:46:43.0,46.72
"197",2777981,197,1,"CHAMPIGNY-SUR-MARNE","ACCIDENT",5087,20,"lundi",01:11:24.0,71.4
"198",1677980,198,0,"NOISY-LE-SEC","Autres",5179,21,"lundi",00:01:41.0,1.68
"199",4037981,199,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5344,21,"lundi",00:46:12.0,46.2
"200",7657980,200,1,"4EME ARRONDISSEMENT","ACCIDENT",5349,22,"lundi",01:24:56.0,84.93
"201",6297981,201,1,"ILE-SAINT-DENIS (L')","ACCIDENT",5145,22,"lundi",00:51:47.0,51.78
"202",8027980,202,1,"NEUILLY-SUR-SEINE","SECOURS A PERSONNE",5097,23,"lundi",00:30:24.0,30.4
"203",8217979,203,1,"11EME ARRONDISSEMENT","SECOURS A PERSONNE",5345,23,"lundi",01:20:44.0,80.73
"204",8267980,204,1,"CLAMART","SECOURS A PERSONNE",5137,23,"lundi",00:32:30.0,32.5
"205",1017981,205,1,"9EME ARRONDISSEMENT","SECOURS A PERSONNE",5293,23,"lundi",01:21:18.0,81.3
"206",8277979,206,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",5224,1,"mardi",00:43:00.0,43
"207",1067981,207,1,"NOISY-LE-SEC","SECOURS A PERSONNE",5179,1,"mardi",00:53:08.0,53.13
"208",8807980,208,1,"12EME ARRONDISSEMENT","Autres",5349,2,"mardi",00:27:54.0,27.9
"209",8817980,209,0,"AUBERVILLIERS","Autres",5252,2,"mardi",00:52:09.0,52.15
"210",3307981,210,0,"GENNEVILLIERS","SECOURS A PERSONNE",5088,4,"mardi",01:29:53.0,89.88
"211",937980,211,1,"9EME ARRONDISSEMENT","SECOURS A PERSONNE",5293,4,"mardi",00:39:10.0,39.17
"212",9037980,212,0,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",5349,4,"mardi",22:10:09.0,1330.15
"213",4477983,213,1,"MONTREUIL","SECOURS A PERSONNE",5348,6,"mardi",01:18:53.0,78.88
"214",3417983,214,1,"5EME ARRONDISSEMENT","ACCIDENT",5350,6,"mardi",01:27:14.0,87.23
"215",7987979,215,1,"MAUREGARD","SECOURS A PERSONNE",1570,19,"lundi",01:40:01.0,100.02
"216",4997980,216,1,"TREMBLAY-EN-FRANCE","SECOURS A PERSONNE",1571,15,"lundi",00:51:14.0,51.23
"217",6597981,217,0,"FRESNES","INCENDIE",2497,6,"mardi",22:10:16.0,1330.27
"218",6597981,218,0,"FRESNES","INCENDIE",2497,6,"mardi",00:57:57.0,57.95
"219",1597980,219,1,"BOURG-LA-REINE","SECOURS A PERSONNE",3658,18,"lundi",01:35:56.0,95.93
"220",4777981,220,1,"FRESNES","SECOURS A PERSONNE",4239,18,"lundi",01:37:20.0,97.33
"221",9907979,221,0,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",4288,0,"mardi",22:09:59.0,1329.98
"222",9907979,222,0,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",4288,0,"mardi",00:31:39.0,31.65
"223",807980,223,1,"AUBERVILLIERS","SECOURS A PERSONNE",3892,18,"lundi",02:35:21.0,155.35
"224",6167980,224,0,"AULNAY-SOUS-BOIS","ACCIDENT",3974,18,"lundi",00:30:55.0,30.92
"225",6787980,225,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",4042,20,"lundi",01:04:46.0,64.77
"226",9117980,226,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",4042,4,"mardi",00:50:33.0,50.55
"227",9137982,227,1,"16EME ARRONDISSEMENT","SECOURS A PERSONNE",4042,5,"mardi",00:51:35.0,51.58
"228",1827980,228,1,"AUBERVILLIERS","SECOURS A PERSONNE",4044,10,"lundi",00:49:58.0,49.97
"229",117980,229,0,"18EME ARRONDISSEMENT","Autres",4691,11,"lundi",01:41:15.0,101.25
"230",9507980,230,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4965,20,"lundi",01:06:26.0,66.43
"231",9307979,231,1,"19EME ARRONDISSEMENT","SECOURS A PERSONNE",4965,21,"lundi",00:42:49.0,42.82
"232",9307980,232,1,"9EME ARRONDISSEMENT","SECOURS A PERSONNE",4208,12,"lundi",01:23:53.0,83.88
"233",5677981,233,1,"THIAIS","SECOURS A PERSONNE",2971,13,"lundi",00:53:51.0,53.85
"234",5877981,234,1,"BOBIGNY","SECOURS A PERSONNE",2623,17,"lundi",00:52:20.0,52.33
"235",5387980,235,1,"VILLEJUIF","SECOURS A PERSONNE",2971,16,"lundi",01:09:44.0,69.73
"236",8287979,236,1,"NOISY-LE-SEC","SECOURS A PERSONNE",4041,2,"mardi",00:50:39.0,50.65
"237",7207980,237,1,"NOISY-LE-SEC","SECOURS A PERSONNE",4041,21,"lundi",00:56:35.0,56.58
"238",2727980,238,1,"BONDY","ACCIDENT",2360,9,"lundi",01:14:00.0,74
"239",3167980,239,0,"BOULOGNE-BILLANCOURT","Autres",2459,10,"lundi",01:01:22.0,61.37
"240",777981,240,0,"BAGNEUX","SECOURS A PERSONNE",4275,17,"lundi",00:30:59.0,30.98
"241",5747980,241,0,"ANTONY","Autres",4275,17,"lundi",00:45:12.0,45.2
"242",1907981,242,0,"8EME ARRONDISSEMENT","Autres",2581,2,"mardi",00:16:01.0,16.02
"243",2947981,243,1,"7EME ARRONDISSEMENT","SECOURS A PERSONNE",2581,4,"mardi",00:19:44.0,19.73
"244",2747980,244,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",2587,9,"lundi",00:47:53.0,47.88
"245",1307981,245,1,"COLOMBES","SECOURS A PERSONNE",4005,11,"lundi",01:05:08.0,65.13
"246",4567980,246,0,"NOGENT-SUR-MARNE","INCENDIE",4320,14,"lundi",02:10:09.0,130.15
"247",4557980,247,1,"NOISY-LE-GRAND","SECOURS A PERSONNE",3893,14,"lundi",01:27:06.0,87.1
"248",4677980,248,1,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",2317,14,"lundi",00:44:35.0,44.58
"249",6187980,249,1,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",4066,18,"lundi",00:57:56.0,57.93
"250",667980,250,1,"3EME ARRONDISSEMENT","SECOURS A PERSONNE",4045,1,"mardi",00:58:49.0,58.82
"251",9267979,251,1,"11EME ARRONDISSEMENT","SECOURS A PERSONNE",1439,21,"lundi",01:11:27.0,71.45
"252",3717981,252,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",3755,13,"lundi",01:35:47.0,95.78
"253",8857979,253,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",3755,12,"lundi",00:57:08.0,57.13
"254",627980,254,1,"MALAKOFF","SECOURS A PERSONNE",4007,23,"lundi",01:02:10.0,62.17
"255",2587981,255,1,"CHATILLON","SECOURS A PERSONNE",3779,17,"lundi",00:54:35.0,54.58
"256",6587980,256,0,"8EME ARRONDISSEMENT","INCENDIE",906,19,"lundi",01:36:37.0,96.62
"257",5687981,257,0,"5EME ARRONDISSEMENT","SECOURS A PERSONNE",4962,14,"lundi",01:25:30.0,85.5
"258",5537981,258,1,"MONTROUGE","SECOURS A PERSONNE",2587,11,"lundi",00:44:55.0,44.92
"259",9457980,259,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",4005,17,"lundi",01:01:44.0,61.73
"260",9437979,260,1,"17EME ARRONDISSEMENT","SECOURS A PERSONNE",4005,2,"mardi",01:15:24.0,75.4
"261",8487979,261,1,"VINCENNES","SECOURS A PERSONNE",4066,10,"lundi",01:47:08.0,107.13
"262",9567979,262,1,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",4066,8,"lundi",01:06:57.0,66.95
"263",8197979,263,0,"20EME ARRONDISSEMENT","Autres",2317,22,"lundi",00:14:28.0,14.47
"264",7937980,264,1,"12EME ARRONDISSEMENT","SECOURS A PERSONNE",4228,22,"lundi",01:08:52.0,68.87
"265",4757980,265,1,"9EME ARRONDISSEMENT","SECOURS A PERSONNE",4045,14,"lundi",01:00:32.0,60.53
"266",2887980,266,1,"11EME ARRONDISSEMENT","ACCIDENT",4232,9,"lundi",01:57:59.0,117.98
"267",8157979,267,1,"THIAIS","SECOURS A PERSONNE",4207,21,"lundi",01:29:15.0,89.25
"268",667981,268,1,"VILLENEUVE-LE-ROI","SECOURS A PERSONNE",4207,3,"mardi",01:09:14.0,69.23
"269",9347980,269,1,"SEVRES","SECOURS A PERSONNE",4007,13,"lundi",00:46:43.0,46.72
"270",2367980,270,0,"CLAMART","Autres",3779,8,"lundi",00:23:50.0,23.83
"271",1707980,271,1,"HAY-LES-ROSES (L')","SECOURS A PERSONNE",2939,22,"lundi",01:14:17.0,74.28
"272",8557979,272,1,"BAGNEUX","SECOURS A PERSONNE",2939,12,"lundi",00:51:55.0,51.92
"273",87981,273,0,"CRETEIL","Autres",2293,15,"lundi",00:33:21.0,33.35
"274",1427981,274,1,"DRANCY","SECOURS A PERSONNE",4703,12,"lundi",00:52:34.0,52.57
"275",2637981,275,0,"GENNEVILLIERS","Autres",2318,17,"lundi",00:27:29.0,27.48
"276",6027980,276,0,"GENNEVILLIERS","Autres",2956,18,"lundi",01:12:45.0,72.75
"277",8847979,277,1,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",4204,12,"lundi",01:18:58.0,78.97
"278",2447980,278,1,"SURESNES","SECOURS A PERSONNE",2618,9,"lundi",01:07:10.0,67.17
"279",3297981,279,1,"RUEIL-MALMAISON","SECOURS A PERSONNE",2618,2,"mardi",01:36:06.0,96.1
"280",9797979,280,0,"15EME ARRONDISSEMENT","INCENDIE",2301,0,"mardi",01:02:00.0,62
"281",4567980,281,0,"NOGENT-SUR-MARNE","INCENDIE",4537,14,"lundi",02:04:59.0,124.98
"282",27981,282,1,"IVRY-SUR-SEINE","SECOURS A PERSONNE",2977,14,"lundi",01:14:18.0,74.3
"283",6157981,283,1,"10EME ARRONDISSEMENT","ACCIDENT",5005,0,"mardi",00:46:48.0,46.8
"284",8297979,284,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5005,2,"mardi",00:35:06.0,35.1
"285",6397980,285,0,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",5005,19,"lundi",22:10:06.0,1330.1
"286",5037980,286,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",5084,15,"lundi",00:53:01.0,53.02
"287",3007981,287,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5005,9,"lundi",01:00:36.0,60.6
"288",227981,288,0,"SURESNES","ACCIDENT",610,7,"lundi",00:33:56.0,33.93
"289",5057980,289,1,"BOIS-COLOMBES","SECOURS A PERSONNE",3747,15,"lundi",22:10:05.0,1330.08
"290",6217980,290,0,"ASNIERES-SUR-SEINE","Autres",3747,18,"lundi",00:16:01.0,16.02
"291",2807980,291,1,"COUBRON","ACCIDENT",4231,9,"lundi",01:36:45.0,96.75
"292",1327981,292,1,"ALFORTVILLE","SECOURS A PERSONNE",4212,11,"lundi",01:08:58.0,68.97
"293",5177981,293,0,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",2582,13,"lundi",22:10:15.0,1330.25
"294",4977980,294,0,"13EME ARRONDISSEMENT","Autres",2582,15,"lundi",00:01:57.0,1.95
"295",487980,295,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",2319,19,"lundi",01:08:12.0,68.2
"296",8437980,296,1,"8EME ARRONDISSEMENT","SECOURS A PERSONNE",2601,0,"mardi",00:42:29.0,42.48
"297",1077981,297,0,"13EME ARRONDISSEMENT","Autres",3972,1,"mardi",00:47:43.0,47.72
"298",7967979,298,0,"LILAS (LES)","Autres",3977,17,"lundi",01:06:24.0,66.4
"299",8047979,299,1,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",3740,18,"lundi",00:45:58.0,45.97
"300",4417981,300,0,"MEUDON","Autres",4690,10,"lundi",00:55:48.0,55.8
"301",5867981,301,0,"9EME ARRONDISSEMENT","Autres",2617,17,"lundi",00:16:36.0,16.6
"302",2027981,302,1,"MONTREUIL","SECOURS A PERSONNE",2307,11,"lundi",00:43:42.0,43.7
"303",4927980,303,0,"ROMAINVILLE","Autres",2295,15,"lundi",01:39:05.0,99.08
"304",77980,304,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",2359,10,"lundi",01:37:47.0,97.78
"305",3337980,305,1,"NANTERRE","SECOURS A PERSONNE",3794,11,"lundi",01:02:15.0,62.25
"306",1347980,306,1,"CHARENTON-LE-PONT","SECOURS A PERSONNE",4963,13,"lundi",01:10:51.0,70.85
"307",3127980,307,1,"CHARENTON-LE-PONT","SECOURS A PERSONNE",4963,10,"lundi",00:56:49.0,56.82
"308",4567980,308,0,"NOGENT-SUR-MARNE","INCENDIE",3927,14,"lundi",02:20:03.0,140.05
"309",4567980,309,0,"NOGENT-SUR-MARNE","INCENDIE",3770,15,"lundi",01:22:02.0,82.03
"310",357980,310,1,"PLESSIS-TREVISE (LE)","SECOURS A PERSONNE",2419,16,"lundi",02:38:35.0,158.58
"311",7517980,311,1,"PANTIN","SECOURS A PERSONNE",3790,21,"lundi",00:50:19.0,50.32
"312",9847979,312,0,"STAINS","INCENDIE",2281,11,"lundi",00:25:35.0,25.58
"313",7647979,313,0,"PANTIN","Autres",1279,9,"lundi",02:14:29.0,134.48
"314",2867981,314,0,"DRANCY","Autres",2461,23,"lundi",00:44:32.0,44.53
"315",587980,315,1,"PIERREFITTE-SUR-SEINE","SECOURS A PERSONNE",3761,22,"lundi",00:34:13.0,34.22
"316",3527981,316,1,"BLANC-MESNIL (LE)","SECOURS A PERSONNE",2461,10,"lundi",01:33:05.0,93.08
"317",4467981,317,1,"STAINS","SECOURS A PERSONNE",4052,11,"lundi",00:36:21.0,36.35
"318",1767981,318,1,"14EME ARRONDISSEMENT","SECOURS A PERSONNE",1294,18,"lundi",00:50:19.0,50.32
"319",2707981,319,1,"MEUDON","SECOURS A PERSONNE",2282,19,"lundi",00:51:33.0,51.55
"320",9817980,320,0,"14EME ARRONDISSEMENT","Autres",1294,22,"lundi",00:10:51.0,10.85
"321",6507980,321,0,"COLOMBES","Autres",4651,19,"lundi",22:10:06.0,1330.1
"322",3557981,322,1,"BAGNEUX","SECOURS A PERSONNE",2939,10,"lundi",00:51:39.0,51.65
"323",2897980,323,1,"BAGNEUX","SECOURS A PERSONNE",2939,9,"lundi",00:59:50.0,59.83
"324",8317980,324,1,"BOBIGNY","ACCIDENT",2969,0,"mardi",00:47:46.0,47.77
"325",1937981,325,1,"COURNEUVE (LA)","SECOURS A PERSONNE",2969,2,"mardi",01:36:49.0,96.82
"326",2407980,326,0,"GENNEVILLIERS","SECOURS A PERSONNE",3797,8,"lundi",00:51:04.0,51.07
"327",6227981,327,0,"BOIS-COLOMBES","ACCIDENT",2318,9,"lundi",00:02:25.0,2.42
"328",377981,328,1,"CRETEIL","SECOURS A PERSONNE",2992,14,"lundi",00:31:00.0,31
"329",2517981,329,0,"15EME ARRONDISSEMENT","SECOURS A PERSONNE",2301,15,"lundi",01:13:00.0,73
"330",7237980,330,1,"IVRY-SUR-SEINE","SECOURS A PERSONNE",3897,21,"lundi",00:52:58.0,52.97
"331",6247980,331,1,"IVRY-SUR-SEINE","SECOURS A PERSONNE",3897,18,"lundi",00:57:24.0,57.4
"332",3707981,332,0,"SAINT-DENIS","INCENDIE",2391,13,"lundi",00:51:20.0,51.33
"333",7947979,333,0,"STAINS","Autres",2391,17,"lundi",22:09:57.0,1329.95
"334",9447980,334,0,"COURNEUVE (LA)","Autres",2391,18,"lundi",01:00:52.0,60.87
"335",7337980,335,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5005,21,"lundi",00:49:39.0,49.65
"336",9357979,336,1,"18EME ARRONDISSEMENT","SECOURS A PERSONNE",5005,23,"lundi",00:44:26.0,44.43
"337",3607981,337,0,"10EME ARRONDISSEMENT","Autres",5005,11,"lundi",00:01:46.0,1.77
"338",3577981,338,1,"10EME ARRONDISSEMENT","SECOURS A PERSONNE",5084,11,"lundi",01:17:14.0,77.23
"339",2667980,339,1,"LEVALLOIS-PERRET","SECOURS A PERSONNE",3891,8,"lundi",01:18:09.0,78.15
"340",3697980,340,1,"LEVALLOIS-PERRET","SECOURS A PERSONNE",3891,11,"lundi",01:32:53.0,92.88
"341",3447980,341,1,"NEUILLY-SUR-SEINE","ACCIDENT",3747,11,"lundi",01:01:32.0,61.53
"342",6557980,342,1,"CLICHY","SECOURS A PERSONNE",3891,19,"lundi",01:11:10.0,71.17
"343",8177980,343,0,"CLICHY","Autres",4587,23,"lundi",00:22:02.0,22.03
"344",5917981,344,1,"JOINVILLE-LE-PONT","SECOURS A PERSONNE",4212,18,"lundi",01:02:54.0,62.9
"345",8807979,345,0,"ALFORTVILLE","SECOURS A PERSONNE",4266,0,"lundi",02:31:56.0,151.93
"346",827980,346,0,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",2319,10,"lundi",00:47:08.0,47.13
"347",8367979,347,1,"13EME ARRONDISSEMENT","SECOURS A PERSONNE",2582,7,"lundi",00:56:24.0,56.4
"348",3987981,348,0,"13EME ARRONDISSEMENT","Autres",3972,20,"lundi",00:49:37.0,49.62
"349",9227979,349,1,"IVRY-SUR-SEINE","SECOURS A PERSONNE",2582,20,"lundi",00:53:53.0,53.88
"350",567980,350,0,"13EME ARRONDISSEMENT","Autres",2582,21,"lundi",22:10:00.0,1330
"351",9417979,351,0,"20EME ARRONDISSEMENT","Autres",2284,1,"mardi",00:14:26.0,14.43
"352",657980,352,1,"20EME ARRONDISSEMENT","SECOURS A PERSONNE",3723,0,"mardi",00:31:25.0,31.42
"353",4587981,353,1,"20EME ARRONDISSEMENT","ACCIDENT",3740,14,"lundi",01:48:13.0,108.22
"354",2767980,354,1,"LILAS (LES)","ACCIDENT",3723,9,"lundi",00:32:30.0,32.5
